ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464975,Male,Yes,65,Yes,Doctor,5.0,Low,,Cat_4,A
461565,Male,Yes,51,Yes,Entertainment,4.0,Average,2.0,Cat_2,C
467716,Male,Yes,41,Yes,Artist,4.0,Average,3.0,Cat_6,B
467244,Male,No,26,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
463107,Male,Yes,86,Yes,Lawyer,,Low,2.0,Cat_6,A
463460,Male,Yes,52,Yes,Artist,,Average,2.0,Cat_6,B
461589,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,B
463269,Male,Yes,36,Yes,Entertainment,2.0,Average,2.0,Cat_3,A
462436,Male,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
466489,Male,Yes,55,Yes,Homemaker,1.0,Average,4.0,Cat_6,C
467662,Male,No,29,Yes,Artist,,Low,1.0,Cat_4,D
467621,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
460510,Male,Yes,35,Yes,Entertainment,,Average,2.0,Cat_3,C
462339,Male,No,33,Yes,Artist,3.0,Low,5.0,Cat_6,A
459381,Male,Yes,56,Yes,Artist,,Low,2.0,Cat_6,B
461422,Male,Yes,52,Yes,Executive,1.0,Average,6.0,Cat_6,B
465587,Male,Yes,42,Yes,Entertainment,,Low,5.0,Cat_3,B
465640,Male,Yes,50,Yes,Artist,7.0,Average,2.0,Cat_6,C
462903,Male,Yes,72,Yes,Entertainment,,Average,2.0,Cat_6,B
467797,Male,Yes,58,Yes,Artist,1.0,High,2.0,Cat_6,C
464396,Male,Yes,35,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
464423,Male,Yes,51,Yes,Entertainment,0.0,Average,5.0,Cat_6,C
464242,Male,No,37,Yes,Engineer,1.0,Low,3.0,Cat_6,D
461060,Male,Yes,59,Yes,Executive,1.0,High,5.0,Cat_6,C
464678,Male,Yes,47,Yes,Executive,1.0,High,5.0,Cat_4,C
464514,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_7,A
463848,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_1,C
464912,Male,,32,Yes,Doctor,,Average,2.0,Cat_4,A
466645,Male,Yes,66,Yes,Lawyer,5.0,Low,2.0,Cat_6,C
465219,Male,Yes,42,Yes,Healthcare,5.0,Low,2.0,Cat_4,C
467497,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,D
462112,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
461773,Male,Yes,69,Yes,Entertainment,1.0,High,3.0,Cat_6,B
459079,Male,Yes,84,Yes,Lawyer,,High,2.0,Cat_6,A
461242,Male,Yes,52,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
461508,Male,No,33,Yes,Artist,8.0,Low,1.0,Cat_6,A
459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4,B
465852,Male,Yes,39,Yes,Doctor,1.0,Low,2.0,Cat_4,B
466892,Male,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C
463693,Male,Yes,35,Yes,Artist,9.0,High,3.0,Cat_6,C
464190,Male,No,37,Yes,Executive,3.0,Low,1.0,Cat_6,D
467177,Male,No,69,Yes,Marketing,8.0,Low,,Cat_6,A
461343,Male,Yes,27,Yes,Artist,6.0,Average,2.0,Cat_6,B
459661,Male,Yes,62,Yes,Executive,0.0,High,3.0,Cat_6,C
461836,Male,Yes,53,Yes,Artist,6.0,Average,3.0,Cat_6,C
462292,Male,Yes,65,Yes,Artist,1.0,Low,1.0,Cat_6,A
467505,Male,Yes,43,Yes,Artist,0.0,Low,4.0,Cat_6,D
463992,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,B
459333,Male,No,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
467286,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_4,D
459900,Male,No,52,Yes,Artist,6.0,Low,1.0,Cat_6,C
459968,Male,No,39,Yes,Artist,11.0,Low,1.0,Cat_7,A
464221,Male,Yes,56,Yes,Entertainment,0.0,Low,,Cat_4,A
465212,Male,Yes,46,Yes,Executive,,High,4.0,Cat_3,B
460001,Male,Yes,41,Yes,Artist,4.0,Average,2.0,Cat_2,A
460778,Male,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,D
460700,Male,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
460616,Male,Yes,32,Yes,Homemaker,2.0,Average,2.0,Cat_3,C
461896,Male,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B
464568,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,B
467559,Male,Yes,58,Yes,Executive,0.0,Average,4.0,Cat_6,C
464277,Male,No,25,Yes,Artist,2.0,Low,1.0,Cat_6,A
462798,Male,Yes,65,Yes,Artist,7.0,High,2.0,Cat_6,C
460998,Male,No,27,Yes,,0.0,Low,3.0,Cat_3,B
463630,Male,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
462173,Male,Yes,89,Yes,Executive,3.0,Low,3.0,Cat_6,A
461468,Male,Yes,66,Yes,Entertainment,,Average,3.0,Cat_6,C
462879,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,A
460349,Male,,35,Yes,Artist,3.0,Average,2.0,Cat_6,C
459591,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
460231,Male,Yes,59,Yes,Executive,11.0,High,3.0,Cat_6,C
459203,Male,Yes,35,Yes,Engineer,0.0,Low,2.0,Cat_6,B
463540,Male,Yes,56,Yes,Artist,8.0,Average,3.0,Cat_6,C
461971,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,Cat_3,B
467183,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6,B
460747,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_3,C
459721,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
467903,Male,Yes,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
461138,Male,Yes,63,Yes,Entertainment,1.0,High,2.0,Cat_7,B
461272,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_3,B
464151,Male,No,40,Yes,Doctor,12.0,Low,1.0,Cat_2,D
459569,Male,No,32,Yes,Healthcare,,Low,1.0,Cat_6,D
461276,Male,Yes,67,Yes,Marketing,1.0,Low,2.0,Cat_7,D
460940,Male,Yes,73,Yes,Artist,0.0,Low,1.0,Cat_6,A
462955,Male,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_3,B
467725,Male,No,32,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
465217,Male,Yes,53,Yes,Executive,1.0,High,5.0,Cat_3,A
463657,Male,Yes,42,Yes,Executive,0.0,High,2.0,Cat_6,B
459577,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
467649,Male,Yes,38,Yes,Doctor,0.0,Average,5.0,Cat_6,B
462963,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_3,C
459041,Male,Yes,62,Yes,Artist,8.0,Low,1.0,Cat_6,D
460114,Male,Yes,30,Yes,Healthcare,8.0,Low,2.0,Cat_6,C
460147,Male,Yes,67,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
462123,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
462487,Male,Yes,61,Yes,Entertainment,2.0,Average,4.0,Cat_6,C
461741,Male,Yes,67,Yes,Lawyer,1.0,High,2.0,Cat_6,B
464416,Male,Yes,38,Yes,Artist,1.0,Low,6.0,Cat_6,A
460838,Male,No,40,Yes,Artist,0.0,Low,,Cat_6,A
465909,Male,Yes,39,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
464612,Male,No,32,Yes,Doctor,1.0,Low,2.0,Cat_6,A
465424,Male,No,38,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
467424,Male,Yes,56,Yes,Entertainment,2.0,Average,2.0,Cat_6,D
463004,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
463315,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_3,B
466498,Male,Yes,83,Yes,Lawyer,6.0,High,3.0,Cat_6,D
467111,Male,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6,B
466355,Male,No,27,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
465018,Male,No,42,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
461525,Male,Yes,68,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
460058,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_4,B
461541,Male,No,36,Yes,Executive,9.0,Low,3.0,Cat_6,D
461881,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,A
465583,Male,No,35,Yes,Artist,2.0,Low,2.0,Cat_6,A
464937,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_4,D
464072,Male,Yes,49,Yes,Executive,1.0,Low,2.0,Cat_6,A
460926,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_4,B
459083,Male,Yes,58,Yes,Artist,8.0,Average,3.0,,C
464984,Male,No,32,Yes,Artist,1.0,Low,1.0,Cat_6,D
466215,Male,Yes,53,Yes,Artist,3.0,Average,4.0,Cat_6,C
460508,Male,Yes,27,Yes,Healthcare,2.0,High,3.0,Cat_3,D
459289,Male,No,39,Yes,Doctor,1.0,Low,1.0,Cat_6,A
464513,Male,Yes,38,Yes,Executive,6.0,High,3.0,Cat_6,B
464269,Male,No,37,Yes,Entertainment,0.0,Low,,Cat_1,A
466510,Male,No,51,Yes,Artist,6.0,Low,1.0,Cat_6,A
463773,Male,Yes,36,Yes,Artist,9.0,Average,2.0,Cat_6,C
466895,Male,Yes,46,Yes,Marketing,,Low,1.0,Cat_6,D
463149,Male,Yes,60,Yes,Artist,3.0,Average,2.0,Cat_6,C
462088,Male,Yes,26,Yes,Artist,0.0,Average,2.0,Cat_6,C
459992,Male,No,48,Yes,Artist,1.0,Low,1.0,Cat_6,B
462270,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
459850,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
461832,Male,No,31,Yes,Healthcare,,Low,3.0,Cat_6,C
459990,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_6,A
462266,Male,No,25,Yes,Doctor,8.0,Low,5.0,Cat_6,D
467381,Male,Yes,49,Yes,Entertainment,0.0,Low,4.0,Cat_6,B
462461,Male,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,D
462476,Male,Yes,45,Yes,Artist,4.0,Average,2.0,Cat_6,C
464357,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A
459363,Male,No,53,Yes,Artist,2.0,Low,1.0,Cat_6,A
464341,Male,No,35,Yes,Artist,2.0,Low,2.0,Cat_6,A
467529,Male,Yes,47,Yes,Artist,,Average,2.0,Cat_6,B
464402,Male,No,37,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
464536,Male,Yes,28,Yes,Artist,0.0,Average,3.0,Cat_6,A
465208,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
460416,Male,No,28,Yes,Healthcare,14.0,Low,1.0,Cat_6,D
463141,Male,Yes,60,Yes,Artist,,Low,1.0,Cat_3,A
464149,Male,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_6,C
465412,Male,No,32,Yes,Doctor,7.0,Low,4.0,Cat_6,D
465195,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6,B
465624,Male,No,39,Yes,Artist,8.0,Low,3.0,Cat_6,C
462508,Male,Yes,37,Yes,Healthcare,0.0,Low,7.0,Cat_4,D
465085,Male,Yes,83,Yes,Lawyer,,High,2.0,Cat_6,A
467535,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,A
465892,Male,No,40,Yes,Artist,9.0,Low,3.0,Cat_6,A
463666,Male,No,27,Yes,Executive,0.0,Low,6.0,Cat_6,D
466348,Male,No,53,Yes,Artist,1.0,Low,2.0,Cat_4,C
460620,Male,Yes,55,Yes,Entertainment,0.0,Average,4.0,Cat_3,C
463318,Male,Yes,65,Yes,Lawyer,0.0,Low,2.0,Cat_1,A
463502,Male,Yes,40,Yes,Executive,,High,4.0,Cat_6,A
467439,Male,Yes,37,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
462259,Male,Yes,51,Yes,Artist,,Low,2.0,Cat_6,B
466380,Male,Yes,36,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
463014,Male,Yes,53,Yes,Executive,0.0,High,3.0,Cat_6,B
466485,Male,Yes,37,Yes,Executive,9.0,High,2.0,Cat_3,A
459448,Male,Yes,40,Yes,Executive,,High,3.0,Cat_6,C
463500,Male,Yes,35,Yes,Executive,0.0,High,4.0,Cat_6,A
461507,Male,Yes,35,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
467533,Male,Yes,79,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
467029,Male,Yes,42,Yes,Artist,8.0,Average,2.0,Cat_6,C
464998,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,C
467715,Male,Yes,51,Yes,Executive,4.0,High,3.0,Cat_6,C
467454,Male,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,A
466689,Male,No,28,Yes,Artist,8.0,Low,3.0,Cat_6,C
463503,Male,Yes,33,Yes,Entertainment,1.0,Low,2.0,Cat_7,A
460404,Male,Yes,38,Yes,Artist,5.0,Low,7.0,Cat_6,A
467118,Male,Yes,55,Yes,Entertainment,1.0,Average,3.0,Cat_7,B
463815,Male,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
459127,Male,No,43,Yes,Healthcare,1.0,Low,7.0,Cat_6,D
460886,Male,No,37,Yes,Artist,0.0,Low,1.0,Cat_6,B
465324,Male,Yes,41,Yes,Artist,8.0,Low,2.0,Cat_6,B
463158,Male,Yes,83,Yes,Executive,0.0,High,3.0,Cat_6,B
467866,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
465239,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_6,B
467318,Male,Yes,41,Yes,Doctor,,Low,2.0,Cat_6,C
467738,Male,Yes,43,Yes,Doctor,3.0,Average,2.0,Cat_6,B
465590,Male,Yes,40,Yes,Artist,1.0,Average,5.0,Cat_6,A
465955,Male,No,25,Yes,Marketing,8.0,Low,3.0,Cat_6,A
462928,Male,Yes,49,Yes,Artist,2.0,Average,4.0,Cat_2,C
459669,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_6,B
466873,Male,Yes,39,Yes,Healthcare,7.0,Average,5.0,Cat_3,A
464837,Male,Yes,61,Yes,Artist,1.0,Average,5.0,Cat_4,B
461819,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
462038,Male,No,31,Yes,Artist,4.0,Low,4.0,Cat_6,A
459575,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A
460003,Male,No,49,Yes,Doctor,5.0,Low,1.0,Cat_6,D
464638,Male,No,39,Yes,Artist,2.0,Low,3.0,Cat_4,B
462374,Male,Yes,37,Yes,Executive,0.0,High,4.0,Cat_6,B
463526,Male,No,41,Yes,Doctor,0.0,Low,1.0,Cat_6,A
460708,Male,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,C
467015,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
462969,Male,Yes,58,Yes,Artist,8.0,Low,1.0,Cat_3,B
459882,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,B
462394,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
461371,Male,Yes,37,Yes,Doctor,0.0,Average,2.0,Cat_6,A
462376,Male,Yes,71,Yes,Executive,0.0,High,2.0,Cat_6,B
459845,Male,Yes,66,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
462583,Male,No,26,Yes,Artist,0.0,Low,4.0,Cat_4,D
459091,Male,Yes,67,Yes,Artist,0.0,Average,6.0,Cat_1,B
467382,Male,Yes,36,Yes,Doctor,9.0,Average,2.0,Cat_6,C
465711,Male,Yes,51,Yes,Artist,0.0,Average,,Cat_6,C
465506,Male,Yes,43,Yes,Entertainment,1.0,Average,4.0,Cat_4,B
464987,Male,Yes,50,Yes,Executive,1.0,High,5.0,Cat_6,B
459114,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,C
467928,Male,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6,C
460379,Male,No,35,Yes,Artist,9.0,Low,3.0,Cat_6,A
462991,Male,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
467931,Male,No,25,Yes,Doctor,0.0,Low,2.0,Cat_6,D
466594,Male,Yes,72,Yes,Executive,1.0,High,2.0,Cat_6,C
465600,Male,Yes,40,Yes,Engineer,7.0,Low,2.0,Cat_3,B
459688,Male,No,52,Yes,Artist,3.0,Low,1.0,Cat_6,B
462483,Male,Yes,63,Yes,,1.0,Average,2.0,Cat_6,C
463938,Male,,28,Yes,Engineer,1.0,Low,2.0,Cat_4,B
467359,Male,Yes,41,Yes,Artist,6.0,Average,2.0,Cat_6,C
459432,Male,Yes,84,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,A
461415,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
461957,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
459631,Male,,53,Yes,Executive,,High,3.0,Cat_6,D
465279,Male,Yes,53,Yes,Healthcare,0.0,High,4.0,Cat_6,A
460154,Male,No,29,Yes,Entertainment,8.0,Low,4.0,Cat_6,C
459753,Male,Yes,40,Yes,Marketing,,Average,2.0,Cat_2,A
465237,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,D
467564,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4,C
459951,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
467890,Male,Yes,62,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
467541,Male,Yes,43,Yes,Artist,1.0,High,3.0,Cat_6,A
466377,Male,Yes,62,Yes,,8.0,Average,2.0,Cat_6,C
459744,Male,Yes,29,Yes,Artist,9.0,Average,2.0,Cat_6,B
463441,Male,Yes,42,Yes,Artist,8.0,High,4.0,Cat_6,C
466971,Male,No,65,Yes,Executive,9.0,Low,3.0,Cat_6,D
463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,Cat_6,C
464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,D
467360,Male,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_6,B
461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
466096,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_4,B
464433,Male,No,33,Yes,Artist,,Low,,Cat_2,A
464252,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6,C
465592,Male,Yes,65,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
460847,Male,No,27,Yes,Artist,1.0,Low,3.0,Cat_6,A
461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,C
467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,Cat_7,A
464147,Male,Yes,41,Yes,Artist,0.0,High,3.0,Cat_6,C
464119,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
462514,Male,No,25,Yes,Healthcare,,Low,2.0,Cat_4,D
459796,Male,Yes,66,Yes,Artist,,Average,3.0,Cat_6,C
463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
462278,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
464259,Male,Yes,59,Yes,Artist,1.0,Average,4.0,Cat_6,B
460669,Male,,48,Yes,Executive,0.0,Low,2.0,Cat_1,B
467731,Male,Yes,56,Yes,Artist,,Average,4.0,Cat_6,C
461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,Cat_5,D
467366,Male,No,42,Yes,Artist,,Low,1.0,Cat_4,A
461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
461736,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,A
464254,Male,Yes,63,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
467079,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
459792,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,A
464370,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
459638,Male,No,25,Yes,Healthcare,,Low,,Cat_6,D
461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,Cat_6,D
464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
467846,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
464503,Male,No,25,Yes,Artist,9.0,Low,3.0,Cat_6,A
460242,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
467014,Male,Yes,36,Yes,Executive,9.0,High,3.0,Cat_6,C
466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,Cat_2,C
459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
459193,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,A
467700,Male,Yes,57,Yes,Entertainment,,Average,2.0,Cat_6,C
467140,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
463356,Male,No,29,Yes,Healthcare,5.0,Low,4.0,Cat_2,D
460442,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
465494,Male,Yes,41,Yes,Doctor,9.0,Average,2.0,Cat_6,B
461802,Male,No,37,Yes,Artist,1.0,Low,4.0,Cat_6,B
460136,Male,No,27,Yes,Artist,10.0,Low,3.0,Cat_6,D
459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,Cat_6,B
463344,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6,B
460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,Cat_6,C
463099,Male,Yes,85,Yes,Lawyer,,Low,1.0,Cat_6,B
464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2,C
464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
462420,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6,C
464618,Male,,35,Yes,Artist,5.0,Low,1.0,Cat_6,B
459655,Male,Yes,39,Yes,Artist,1.0,Average,3.0,Cat_6,B
459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_6,C
459517,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
465902,Male,No,25,Yes,Executive,3.0,Low,3.0,Cat_6,D
464203,Male,No,56,Yes,Artist,2.0,Low,1.0,Cat_6,B
462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,Cat_6,B
464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,Cat_6,C
460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,Cat_6,C
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
462093,Male,No,33,Yes,Artist,1.0,Low,,Cat_4,D
461136,Male,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,B
461379,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,Cat_6,A
463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,D
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A
466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2,A
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,Cat_6,A
460566,Male,Yes,36,Yes,Homemaker,,Average,2.0,Cat_3,C
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C
466284,Male,Yes,46,Yes,Artist,1.0,Average,5.0,Cat_2,C
464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2,C
460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,B
459746,Male,,56,Yes,Artist,1.0,Average,2.0,Cat_6,B
466274,Male,Yes,69,Yes,Executive,0.0,Low,,Cat_6,A
467499,Male,Yes,40,Yes,Artist,,Low,3.0,Cat_6,C
467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6,B
458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C
465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,Cat_6,C
459371,Male,Yes,35,Yes,,,Low,2.0,Cat_6,A
460233,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,D
460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B
461786,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,B
464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
467480,Male,Yes,35,Yes,Artist,,Average,,Cat_6,D
462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
464330,Male,No,38,Yes,Artist,,Low,2.0,Cat_6,A
467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C
466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
466724,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,B
462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,B
467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D
